Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-18 09:30:00-04:00,417.2250061035156,419.64898681640625,416.70001220703125,417.5130920410156,6249009,0.0,0.0
2024-10-18 10:30:00-04:00,417.5199890136719,418.2781982421875,416.2702941894531,418.2598876953125,1083707,0.0,0.0
2024-10-18 11:30:00-04:00,418.2349853515625,418.7300109863281,416.2601013183594,416.69189453125,1058270,0.0,0.0
2024-10-18 12:30:00-04:00,416.7200012207031,417.760009765625,416.5639953613281,417.3599853515625,976951,0.0,0.0
2024-10-18 13:30:00-04:00,417.3900146484375,418.07000732421875,416.8999938964844,417.8565979003906,776021,0.0,0.0
2024-10-18 14:30:00-04:00,417.8900146484375,417.989990234375,417.1000061035156,417.7900085449219,760233,0.0,0.0
2024-10-18 15:30:00-04:00,417.7850036621094,418.2200012207031,417.20001220703125,418.1700134277344,1341000,0.0,0.0
2024-10-21 09:30:00-04:00,416.1199951171875,418.1000061035156,415.3999938964844,417.0745849609375,2491261,0.0,0.0
2024-10-21 10:30:00-04:00,417.06500244140625,417.1300048828125,413.80999755859375,413.95001220703125,1837616,0.0,0.0
2024-10-21 11:30:00-04:00,413.95001220703125,415.42999267578125,413.79998779296875,415.1499938964844,1126517,0.0,0.0
2024-10-21 12:30:00-04:00,415.18499755859375,416.6099853515625,415.18499755859375,416.35400390625,929326,0.0,0.0
2024-10-21 13:30:00-04:00,416.3949890136719,417.33428955078125,416.3299865722656,416.68499755859375,806309,0.0,0.0
2024-10-21 14:30:00-04:00,416.70001220703125,417.6600036621094,416.6199951171875,417.3949890136719,780848,0.0,0.0
2024-10-21 15:30:00-04:00,417.3800048828125,418.9599914550781,417.0,418.8299865722656,1462139,0.0,0.0
2024-10-22 09:30:00-04:00,419.0,428.3800048828125,418.04791259765625,428.07000732421875,7236351,0.0,0.0
2024-10-22 10:30:00-04:00,428.1400146484375,429.4200134277344,426.04998779296875,426.2099914550781,3137660,0.0,0.0
2024-10-22 11:30:00-04:00,426.20001220703125,427.5400085449219,425.7300109863281,425.92999267578125,1554613,0.0,0.0
2024-10-22 12:30:00-04:00,425.92999267578125,427.7900085449219,425.760009765625,427.3500061035156,1064219,0.0,0.0
2024-10-22 13:30:00-04:00,427.3900146484375,430.57000732421875,427.1600036621094,429.69500732421875,1914903,0.0,0.0
2024-10-22 14:30:00-04:00,429.7200012207031,429.7898864746094,428.6579895019531,429.1600036621094,1208801,0.0,0.0
2024-10-22 15:30:00-04:00,429.1199951171875,429.9049987792969,427.3999938964844,427.4599914550781,2404315,0.0,0.0
2024-10-23 09:30:00-04:00,430.8550109863281,431.0799865722656,426.70001220703125,429.05999755859375,5138816,0.0,0.0
2024-10-23 10:30:00-04:00,429.05999755859375,430.5899963378906,427.94000244140625,428.0,2012530,0.0,0.0
2024-10-23 11:30:00-04:00,428.0,429.4800109863281,427.1199951171875,427.38531494140625,1416067,0.0,0.0
2024-10-23 12:30:00-04:00,427.3800048828125,427.5899963378906,424.6130065917969,425.139404296875,1431345,0.0,0.0
2024-10-23 13:30:00-04:00,425.0899963378906,425.0899963378906,422.5299987792969,423.42999267578125,1316425,0.0,0.0
2024-10-23 14:30:00-04:00,423.3999938964844,425.0199890136719,423.0899963378906,424.54998779296875,1448600,0.0,0.0
2024-10-23 15:30:00-04:00,424.5400085449219,425.57000732421875,424.1099853515625,424.6199951171875,1677172,0.0,0.0
2024-10-24 09:30:00-04:00,425.32501220703125,425.9501953125,423.20001220703125,424.1700134277344,2610295,0.0,0.0
2024-10-24 10:30:00-04:00,424.1199951171875,425.17999267578125,423.7106018066406,424.45001220703125,1136208,0.0,0.0
2024-10-24 11:30:00-04:00,424.42999267578125,424.8299865722656,422.3999938964844,423.6400146484375,977379,0.0,0.0
2024-10-24 12:30:00-04:00,423.6300048828125,425.2200012207031,423.6300048828125,424.6549987792969,1434096,0.0,0.0
2024-10-24 13:30:00-04:00,424.6099853515625,424.92999267578125,423.5899963378906,424.31500244140625,707791,0.0,0.0
2024-10-24 14:30:00-04:00,424.3599853515625,425.25,423.8699951171875,424.8999938964844,895747,0.0,0.0
2024-10-24 15:30:00-04:00,424.94000244140625,425.239990234375,424.49200439453125,424.67999267578125,1071344,0.0,0.0
2024-10-25 09:30:00-04:00,426.8999938964844,432.489990234375,426.6000061035156,431.0000915527344,4066963,0.0,0.0
2024-10-25 10:30:00-04:00,431.0,431.7997131347656,430.2799987792969,430.7749938964844,1486381,0.0,0.0
2024-10-25 11:30:00-04:00,430.8190002441406,430.93231201171875,429.4772033691406,430.6838073730469,2458473,0.0,0.0
2024-10-25 12:30:00-04:00,430.6617126464844,430.7850036621094,428.4100036621094,428.47021484375,1077503,0.0,0.0
2024-10-25 13:30:00-04:00,428.4100036621094,428.8599853515625,426.9700012207031,428.6499938964844,1070053,0.0,0.0
2024-10-25 14:30:00-04:00,428.69000244140625,429.30499267578125,427.80999755859375,428.49249267578125,1496883,0.0,0.0
2024-10-25 15:30:00-04:00,428.510009765625,428.6000061035156,427.4200134277344,428.32000732421875,1735115,0.0,0.0
2024-10-28 09:30:00-04:00,431.6549987792969,431.94000244140625,428.1499938964844,429.8301086425781,2528317,0.0,0.0
2024-10-28 10:30:00-04:00,429.8550109863281,430.80999755859375,428.0299987792969,429.0400085449219,2137301,0.0,0.0
2024-10-28 11:30:00-04:00,429.0249938964844,429.2099914550781,428.0899963378906,428.4949951171875,1204222,0.0,0.0
2024-10-28 12:30:00-04:00,428.4800109863281,428.7300109863281,427.010498046875,427.56500244140625,1175094,0.0,0.0
2024-10-28 13:30:00-04:00,427.6050109863281,428.09228515625,427.3599853515625,427.4800109863281,980094,0.0,0.0
2024-10-28 14:30:00-04:00,427.4999084472656,427.5400085449219,426.739990234375,427.3500061035156,997794,0.0,0.0
2024-10-28 15:30:00-04:00,427.3450012207031,427.44000244140625,426.3399963378906,426.7099914550781,1978503,0.0,0.0
2024-10-29 09:30:00-04:00,427.9700012207031,429.2799987792969,425.80010986328125,428.2222900390625,2489024,0.0,0.0
2024-10-29 10:30:00-04:00,428.25,430.1799011230469,428.0799865722656,429.5299987792969,1991068,0.0,0.0
2024-10-29 11:30:00-04:00,429.489990234375,430.6600036621094,429.3811950683594,430.0199890136719,1173696,0.0,0.0
2024-10-29 12:30:00-04:00,430.0199890136719,432.2099914550781,429.57000732421875,431.1700134277344,1135551,0.0,0.0
2024-10-29 13:30:00-04:00,431.2331848144531,432.4399108886719,430.7300109863281,432.3999938964844,1079979,0.0,0.0
2024-10-29 14:30:00-04:00,432.4049987792969,433.1700134277344,432.0299987792969,433.05999755859375,1167469,0.0,0.0
2024-10-29 15:30:00-04:00,433.0400085449219,433.1700134277344,431.7099914550781,431.9700012207031,2384538,0.0,0.0
2024-10-30 09:30:00-04:00,437.43499755859375,438.5,432.5799865722656,437.8699951171875,6001246,0.0,0.0
2024-10-30 10:30:00-04:00,437.8525085449219,438.2900085449219,435.6401062011719,436.7898864746094,2581612,0.0,0.0
2024-10-30 11:30:00-04:00,436.7900085449219,437.17999267578125,435.4100036621094,436.32989501953125,1890664,0.0,0.0
2024-10-30 12:30:00-04:00,436.31500244140625,437.5899963378906,436.239990234375,437.42498779296875,1845612,0.0,0.0
2024-10-30 13:30:00-04:00,437.3999938964844,437.45001220703125,434.0899963378906,434.5299987792969,2345058,0.0,0.0
2024-10-30 14:30:00-04:00,434.5400085449219,435.3598937988281,434.25,434.9200134277344,2045460,0.0,0.0
2024-10-30 15:30:00-04:00,434.92498779296875,435.3699951171875,432.2300109863281,433.6300048828125,3839288,0.0,0.0
2024-10-31 09:30:00-04:00,415.9599914550781,416.06500244140625,407.3900146484375,407.739990234375,16456133,0.0,0.0
2024-10-31 10:30:00-04:00,407.69000244140625,409.1499938964844,406.29998779296875,407.92999267578125,6102831,0.0,0.0
2024-10-31 11:30:00-04:00,407.92999267578125,409.3800048828125,406.8900146484375,408.8999938964844,4371842,0.0,0.0
2024-10-31 12:30:00-04:00,408.875,410.889892578125,408.2699890136719,408.869384765625,3460597,0.0,0.0
2024-10-31 13:30:00-04:00,408.8599853515625,409.3599853515625,407.8500061035156,408.5450134277344,2993059,0.0,0.0
2024-10-31 14:30:00-04:00,408.57000732421875,410.9150085449219,408.0799865722656,409.9200134277344,3467516,0.0,0.0
2024-10-31 15:30:00-04:00,409.9100036621094,411.2200012207031,406.29998779296875,406.3299865722656,5605787,0.0,0.0
2024-11-01 09:30:00-04:00,409.010009765625,411.95001220703125,407.5,411.8800048828125,6916680,0.0,0.0
2024-11-01 10:30:00-04:00,411.8800048828125,415.1300048828125,411.42999267578125,414.94000244140625,4192503,0.0,0.0
2024-11-01 11:30:00-04:00,415.0,415.5,413.5199890136719,413.6600036621094,2280723,0.0,0.0
2024-11-01 12:30:00-04:00,413.7049865722656,414.95001220703125,412.75,414.5120849609375,1414747,0.0,0.0
2024-11-01 13:30:00-04:00,414.5199890136719,414.5599060058594,411.3599853515625,412.0799865722656,1387238,0.0,0.0
2024-11-01 14:30:00-04:00,412.0,412.8500061035156,411.5899963378906,411.6050109863281,1119423,0.0,0.0
2024-11-01 15:30:00-04:00,411.5899963378906,411.7499084472656,409.8399963378906,410.010009765625,2032775,0.0,0.0
2024-11-04 09:30:00-05:00,409.8550109863281,410.2200012207031,405.57501220703125,409.7749938964844,3846406,0.0,0.0
2024-11-04 10:30:00-05:00,409.7799987792969,410.4100036621094,408.0899963378906,408.0899963378906,1864943,0.0,0.0
2024-11-04 11:30:00-05:00,408.07000732421875,408.2449951171875,405.8699951171875,407.0849914550781,1661131,0.0,0.0
2024-11-04 12:30:00-05:00,407.125,408.07989501953125,406.57000732421875,407.57000732421875,1309856,0.0,0.0
2024-11-04 13:30:00-05:00,407.57501220703125,408.3999938964844,407.42010498046875,407.8800048828125,1011991,0.0,0.0
2024-11-04 14:30:00-05:00,407.8699951171875,408.3638000488281,407.3800048828125,407.4700012207031,1120940,0.0,0.0
